product_id,shop_id,order_status,sku_quantity,payment_amount,supply_amount,supply_cost,delivery_fee,ad_cost,extra_cost,order_date
100017,200006,0,42,415800,384600,247800,2500,0,0,2025-08-09
100018,200001,0,56,386400,357400,224000,4000,0,0,2025-08-09
100019,200002,0,50,345000,319100,205000,5000,0,0,2025-08-09
100020,200003,0,53,259700,240200,159000,2000,0,0,2025-08-09
100021,200004,0,29,258100,238700,153700,4500,0,0,2025-08-09
100022,200005,0,41,282900,261700,164000,2000,0,0,2025-08-09
100023,200006,0,40,316000,292300,184000,4000,0,0,2025-08-09
100024,200001,0,36,284400,263100,169200,4000,0,0,2025-08-09
100025,200002,0,20,258000,238600,156000,3500,0,0,2025-08-09
100026,200003,0,29,287100,265600,171100,4000,0,0,2025-08-09
100027,200004,0,22,239800,221800,145200,5000,0,0,2025-08-09
100028,200005,0,44,259600,240100,158400,3000,0,0,2025-08-09
100029,200006,0,37,218300,201900,125800,2500,0,0,2025-08-09
100030,200001,0,31,213900,197900,130200,4000,0,0,2025-08-09
100031,200002,0,35,241500,223400,140000,4500,0,0,2025-08-09
100032,200003,0,22,195800,181100,114400,2000,0,0,2025-08-09
100033,200004,0,32,188800,174600,112000,3500,0,0,2025-08-09
100034,200005,0,32,188800,174600,112000,3000,0,0,2025-08-09
100035,200006,0,30,177000,163700,108000,5000,0,0,2025-08-09
100036,200001,0,30,207000,191500,126000,3000,0,0,2025-08-09
100037,200002,0,34,166600,154100,102000,3000,0,0,2025-08-09
100038,200003,0,23,181700,168100,105800,5000,0,0,2025-08-09
100039,200004,0,29,171100,158300,101500,2000,0,0,2025-08-09
100040,200005,0,27,186300,172300,113400,4000,0,0,2025-08-09
100041,200006,0,10,199000,184100,117000,3000,0,0,2025-08-09
100042,200001,0,16,158400,146500,92800,2500,0,0,2025-08-09
100043,200002,0,9,143100,132400,87300,3000,0,0,2025-08-09
100044,200003,0,8,143200,132500,85600,3500,0,0,2025-08-09
100045,200004,0,15,133500,123500,79500,4500,0,0,2025-08-09
100046,200005,0,22,151800,140400,88000,4500,0,0,2025-08-09
100047,200006,0,18,142200,131500,86400,3000,0,0,2025-08-09
100048,200001,0,28,165200,152800,100800,2000,0,0,2025-08-09
100049,200002,0,23,158700,146800,94300,4500,0,0,2025-08-09
100050,200003,0,24,141600,131000,84000,5000,0,0,2025-08-09
100001,200003,0,511,5058900,4679500,3014900,3500,0,0,2025-08-10
100002,200004,0,198,2554200,2362600,1465200,5000,0,0,2025-08-10
100003,200005,0,150,2085000,1928600,1200000,2500,0,0,2025-08-10
100004,200006,0,176,1566400,1448900,932800,5000,0,0,2025-08-10
100005,200001,0,147,1161300,1074200,690900,2500,0,0,2025-08-10
100006,200002,0,62,985800,911900,595200,2000,0,0,2025-08-10
100007,200003,0,58,980200,906700,562600,5000,0,0,2025-08-10
100008,200004,0,113,779700,721200,463300,2000,0,0,2025-08-10
100009,200005,0,45,670500,620200,396000,5000,0,0,2025-08-10
100010,200006,0,53,530000,490200,302100,4000,0,0,2025-08-10
100011,200001,0,34,506600,468600,295800,3000,0,0,2025-08-10
100012,200002,0,49,583100,539400,343000,5000,0,0,2025-08-10
100013,200003,0,45,535500,495300,315000,3000,0,0,2025-08-10
100014,200004,0,88,519200,480300,299200,4500,0,0,2025-08-10
100015,200005,0,91,536900,496600,327600,2000,0,0,2025-08-10
100016,200006,0,52,462800,428100,280800,3500,0,0,2025-08-10
100017,200001,0,48,475200,439600,288000,2000,0,0,2025-08-10
100018,200002,0,53,365700,338300,217300,5000,0,0,2025-08-10
100019,200003,0,49,338100,312700,196000,4500,0,0,2025-08-10
100020,200004,0,70,343000,317300,203000,2500,0,0,2025-08-10
100021,200005,0,34,302600,279900,176800,5000,0,0,2025-08-10
100022,200006,0,50,345000,319100,205000,3000,0,0,2025-08-10
100023,200001,0,36,284400,263100,169200,2500,0,0,2025-08-10
100024,200002,0,40,316000,292300,188000,3500,0,0,2025-08-10
100025,200003,0,23,296700,274400,179400,3000,0,0,2025-08-10
100026,200004,0,31,306900,283900,182900,2000,0,0,2025-08-10
100027,200005,0,25,272500,252100,157500,2000,0,0,2025-08-10
100028,200006,0,53,312700,289200,185500,4500,0,0,2025-08-10
100029,200001,0,44,259600,240100,149600,3000,0,0,2025-08-10
100030,200002,0,31,213900,197900,124000,2500,0,0,2025-08-10
100031,200003,0,39,269100,248900,156000,2000,0,0,2025-08-10
100032,200004,0,26,231400,214000,135200,2500,0,0,2025-08-10
100033,200005,0,38,224200,207400,133000,3000,0,0,2025-08-10
100034,200006,0,36,212400,196500,129600,3000,0,0,2025-08-10
100035,200001,0,45,265500,245600,162000,4000,0,0,2025-08-10
100036,200002,0,31,213900,197900,127100,2000,0,0,2025-08-10
100037,200003,0,50,245000,226600,145000,3500,0,0,2025-08-10
100038,200004,0,25,197500,182700,117500,3500,0,0,2025-08-10
100039,200005,0,36,212400,196500,126000,3500,0,0,2025-08-10
100040,200006,0,30,207000,191500,120000,5000,0,0,2025-08-10
100041,200001,0,11,218900,202500,129800,3500,0,0,2025-08-10
100042,200002,0,19,188100,174000,110200,4500,0,0,2025-08-10
100043,200003,0,11,174900,161800,104500,3000,0,0,2025-08-10
100044,200004,0,11,196900,182100,119900,5000,0,0,2025-08-10
100045,200005,0,22,195800,181100,118800,3000,0,0,2025-08-10
100046,200006,0,30,207000,191500,123000,4000,0,0,2025-08-10
100047,200001,0,19,150100,138800,87400,4000,0,0,2025-08-10
100048,200002,0,28,165200,152800,98000,4500,0,0,2025-08-10
100049,200003,0,22,151800,140400,92400,3000,0,0,2025-08-10
100050,200004,0,27,159300,147400,94500,3000,0,0,2025-08-10
100001,200004,0,548,5425200,5018300,3123600,4500,0,0,2025-08-11
100002,200005,0,247,3186300,2947300,1926600,3000,0,0,2025-08-11
100003,200006,0,172,2390800,2211500,1427600,3500,0,0,2025-08-11
100004,200001,0,230,2047000,1893500,1173000,2500,0,0,2025-08-11
100005,200002,0,157,1240300,1147300,753600,2000,0,0,2025-08-11
100006,200003,0,80,1272000,1176600,760000,2500,0,0,2025-08-11
100007,200004,0,67,1132300,1047400,676700,4000,0,0,2025-08-11
100008,200005,0,167,1152300,1065900,701400,5000,0,0,2025-08-11
100009,200006,0,54,804600,744300,475200,5000,0,0,2025-08-11
100010,200001,0,86,860000,795500,498800,3000,0,0,2025-08-11
100011,200002,0,57,849300,785600,513000,2500,0,0,2025-08-11
100012,200003,0,63,749700,693500,447300,4500,0,0,2025-08-11
100013,200004,0,58,690200,638400,406000,2500,0,0,2025-08-11
100014,200005,0,108,637200,589400,367200,4500,0,0,2025-08-11
100015,200006,0,109,643100,594900,381500,2000,0,0,2025-08-11
100016,200001,0,55,489500,452800,291500,3500,0,0,2025-08-11
100017,200002,0,56,554400,512800,336000,4000,0,0,2025-08-11
100018,200003,0,72,496800,459500,288000,2500,0,0,2025-08-11
100019,200004,0,64,441600,408500,262400,4000,0,0,2025-08-11
100020,200005,0,80,392000,362600,240000,2500,0,0,2025-08-11
100021,200006,0,50,445000,411600,265000,5000,0,0,2025-08-11
100022,200001,0,54,372600,344700,221400,5000,0,0,2025-08-11
100023,200002,0,54,426600,394600,253800,2500,0,0,2025-08-11
100024,200003,0,52,410800,380000,234000,4000,0,0,2025-08-11
100025,200004,0,28,361200,334100,215600,3500,0,0,2025-08-11
100026,200005,0,41,405900,375500,246000,2000,0,0,2025-08-11
100027,200006,0,34,370600,342800,224400,3000,0,0,2025-08-11
100028,200001,0,64,377600,349300,217600,5000,0,0,2025-08-11
100029,200002,0,57,336300,311100,199500,4000,0,0,2025-08-11
100030,200003,0,43,296700,274400,172000,5000,0,0,2025-08-11
100031,200004,0,38,262200,242500,152000,3500,0,0,2025-08-11
100032,200005,0,29,258100,238700,153700,4000,0,0,2025-08-11
100033,200006,0,48,283200,262000,163200,3000,0,0,2025-08-11
100034,200001,0,44,259600,240100,149600,2500,0,0,2025-08-11
100035,200002,0,48,283200,262000,163200,3500,0,0,2025-08-11
100036,200003,0,44,303600,280800,184800,5000,0,0,2025-08-11
100037,200004,0,55,269500,249300,159500,4500,0,0,2025-08-11
100038,200005,0,29,229100,211900,133400,3000,0,0,2025-08-11
100039,200006,0,43,253700,234700,146200,3000,0,0,2025-08-11
100040,200001,0,41,282900,261700,168100,3500,0,0,2025-08-11
100041,200002,0,14,278600,257700,159600,4000,0,0,2025-08-11
100042,200003,0,21,207900,192300,119700,3500,0,0,2025-08-11
100043,200004,0,16,254400,235300,148800,4500,0,0,2025-08-11
100044,200005,0,14,250600,231800,144200,2500,0,0,2025-08-11
100045,200006,0,25,222500,205800,132500,4500,0,0,2025-08-11
100046,200001,0,35,241500,223400,147000,5000,0,0,2025-08-11
100047,200002,0,27,213300,197300,124200,3500,0,0,2025-08-11
100048,200003,0,38,224200,207400,129200,3500,0,0,2025-08-11
100049,200004,0,27,186300,172300,110700,4500,0,0,2025-08-11
100050,200005,0,34,200600,185600,115600,2500,0,0,2025-08-11
100001,200005,0,613,6068700,5613500,3555400,5000,0,0,2025-08-12
100002,200006,0,241,3108900,2875700,1807500,3500,0,0,2025-08-12
100003,200001,0,142,1973800,1825800,1136000,2500,0,0,2025-08-12
100004,200002,0,201,1788900,1654700,1065300,3500,0,0,2025-08-12
100005,200003,0,161,1271900,1176500,724500,5000,0,0,2025-08-12
100006,200004,0,64,1017600,941300,614400,4000,0,0,2025-08-12
100007,200005,0,52,878800,812900,509600,2500,0,0,2025-08-12
100008,200006,0,135,931500,861600,553500,5000,0,0,2025-08-12
100009,200001,0,65,968500,895900,591500,2000,0,0,2025-08-12
100010,200002,0,77,770000,712200,454300,4000,0,0,2025-08-12
100011,200003,0,39,581100,537500,339300,3500,0,0,2025-08-12
100012,200004,0,55,654500,605400,374000,3000,0,0,2025-08-12
100013,200005,0,44,523600,484300,321200,2500,0,0,2025-08-12
100014,200006,0,86,507400,469300,309600,3000,0,0,2025-08-12
100015,200001,0,104,613600,567600,353600,4500,0,0,2025-08-12
100016,200002,0,48,427200,395200,249600,4000,0,0,2025-08-12
100017,200003,0,41,405900,375500,246000,4000,0,0,2025-08-12
100018,200004,0,69,476100,440400,289800,2000,0,0,2025-08-12
100019,200005,0,68,469200,434000,272000,4500,0,0,2025-08-12
100020,200006,0,94,460600,426100,263200,3000,0,0,2025-08-12
100021,200001,0,47,418300,386900,253800,3000,0,0,2025-08-12
100022,200002,0,47,324300,300000,192700,3500,0,0,2025-08-12
100023,200003,0,46,363400,336100,216200,4500,0,0,2025-08-12
100024,200004,0,38,300200,277700,178600,4500,0,0,2025-08-12
100025,200005,0,29,374100,346000,214600,5000,0,0,2025-08-12
100026,200006,0,30,297000,274700,174000,5000,0,0,2025-08-12
100027,200001,0,31,337900,312600,198400,2500,0,0,2025-08-12
100028,200002,0,50,295000,272900,170000,3500,0,0,2025-08-12
100029,200003,0,56,330400,305600,196000,4000,0,0,2025-08-12
100030,200004,0,50,345000,319100,195000,3000,0,0,2025-08-12
100031,200005,0,40,276000,255300,160000,3500,0,0,2025-08-12
100032,200006,0,26,231400,214000,137800,5000,0,0,2025-08-12
100033,200001,0,45,265500,245600,157500,3500,0,0,2025-08-12
100034,200002,0,44,259600,240100,154000,5000,0,0,2025-08-12
100035,200003,0,39,230100,212800,136500,4000,0,0,2025-08-12
100036,200004,0,43,296700,274400,176300,4500,0,0,2025-08-12
100037,200005,0,48,235200,217600,139200,3000,0,0,2025-08-12
100038,200006,0,30,237000,219200,138000,3500,0,0,2025-08-12
100039,200001,0,41,241900,223800,139400,3000,0,0,2025-08-12
100040,200002,0,37,255300,236200,151700,3000,0,0,2025-08-12
100041,200003,0,11,218900,202500,125400,4000,0,0,2025-08-12
100042,200004,0,21,207900,192300,123900,2000,0,0,2025-08-12
100043,200005,0,13,206700,191200,122200,4500,0,0,2025-08-12
100044,200006,0,14,250600,231800,152600,2500,0,0,2025-08-12
100045,200001,0,28,249200,230500,148400,2500,0,0,2025-08-12
100046,200002,0,31,213900,197900,124000,2000,0,0,2025-08-12
100047,200003,0,27,213300,197300,121500,5000,0,0,2025-08-12
100048,200004,0,35,206500,191000,119000,3500,0,0,2025-08-12
100049,200005,0,24,165600,153200,98400,4000,0,0,2025-08-12
100050,200006,0,38,224200,207400,129200,2000,0,0,2025-08-12
100001,200006,0,571,5652900,5228900,3254700,5000,0,0,2025-08-13
100002,200001,0,221,2850900,2637100,1701700,2500,0,0,2025-08-13
100003,200002,0,123,1709700,1581500,1033200,4000,0,0,2025-08-13
100004,200003,0,169,1504100,1391300,861900,4500,0,0,2025-08-13
100005,200004,0,185,1461500,1351900,869500,2000,0,0,2025-08-13
100006,200005,0,76,1208400,1117800,722000,3500,0,0,2025-08-13
100007,200006,0,58,980200,906700,585800,3000,0,0,2025-08-13
100008,200001,0,133,917700,848900,558600,4000,0,0,2025-08-13
100009,200002,0,47,700300,647800,413600,4000,0,0,2025-08-13
100010,200003,0,60,600000,555000,354000,5000,0,0,2025-08-13
100011,200004,0,42,625800,578900,361200,2500,0,0,2025-08-13
100012,200005,0,51,606900,561400,357000,2500,0,0,2025-08-13
100013,200006,0,41,487900,451300,287000,3000,0,0,2025-08-13
100014,200001,0,98,578200,534800,333200,3500,0,0,2025-08-13
100015,200002,0,102,601800,556700,357000,4500,0,0,2025-08-13
100016,200003,0,63,560700,518600,333900,2000,0,0,2025-08-13
100017,200004,0,45,445500,412100,265500,4000,0,0,2025-08-13
100018,200005,0,70,483000,446800,287000,3000,0,0,2025-08-13
100019,200006,0,58,400200,370200,226200,3000,0,0,2025-08-13
100020,200001,0,90,441000,407900,261000,3000,0,0,2025-08-13
100021,200002,0,39,347100,321100,202800,3000,0,0,2025-08-13
100022,200003,0,56,386400,357400,224000,3500,0,0,2025-08-13
100023,200004,0,49,387100,358100,225400,2000,0,0,2025-08-13
100024,200005,0,43,339700,314200,193500,2000,0,0,2025-08-13
100025,200006,0,24,309600,286400,189600,4500,0,0,2025-08-13
100026,200001,0,37,366300,338800,222000,3500,0,0,2025-08-13
100027,200002,0,25,272500,252100,165000,3500,0,0,2025-08-13
100028,200003,0,58,342200,316500,203000,2000,0,0,2025-08-13
100029,200004,0,53,312700,289200,180200,4000,0,0,2025-08-13
100030,200005,0,36,248400,229800,147600,3000,0,0,2025-08-13
100031,200006,0,46,317400,293600,179400,2500,0,0,2025-08-13
100032,200001,0,32,284800,263400,163200,2500,0,0,2025-08-13
100033,200002,0,38,224200,207400,136800,5000,0,0,2025-08-13
100034,200003,0,41,241900,223800,139400,3000,0,0,2025-08-13
100035,200004,0,47,277300,256500,164500,3000,0,0,2025-08-13
100036,200005,0,38,262200,242500,155800,2500,0,0,2025-08-13
100037,200006,0,50,245000,226600,145000,2000,0,0,2025-08-13
100038,200001,0,25,197500,182700,112500,3000,0,0,2025-08-13
100039,200002,0,34,200600,185600,122400,4500,0,0,2025-08-13
100040,200003,0,31,213900,197900,124000,3500,0,0,2025-08-13
100041,200004,0,10,199000,184100,121000,3500,0,0,2025-08-13
100042,200005,0,21,207900,192300,121800,2500,0,0,2025-08-13
100043,200006,0,13,206700,191200,122200,5000,0,0,2025-08-13
100044,200001,0,13,232700,215200,136500,3000,0,0,2025-08-13
100045,200002,0,21,186900,172900,111300,5000,0,0,2025-08-13
100046,200003,0,24,165600,153200,100800,2000,0,0,2025-08-13
100047,200004,0,26,205400,190000,119600,2000,0,0,2025-08-13
100048,200005,0,33,194700,180100,112200,3500,0,0,2025-08-13
100049,200006,0,29,200100,185100,118900,2000,0,0,2025-08-13
100050,200001,0,26,153400,141900,91000,3500,0,0,2025-08-13
100001,200001,0,532,5266800,4871800,3085600,2000,0,0,2025-08-14
100002,200002,0,223,2876700,2660900,1739400,4500,0,0,2025-08-14
100003,200003,0,125,1737500,1607200,1012500,5000,0,0,2025-08-14
100004,200004,0,199,1771100,1638300,1054700,2000,0,0,2025-08-14
100005,200005,0,162,1279800,1183800,729000,2000,0,0,2025-08-14
100006,200006,0,63,1001700,926600,573300,3000,0,0,2025-08-14
100007,200001,0,54,912600,844200,545400,5000,0,0,2025-08-14
100008,200002,0,139,959100,887200,583800,3500,0,0,2025-08-14
100009,200003,0,44,655600,606400,391600,3000,0,0,2025-08-14
100010,200004,0,84,840000,777000,495600,2000,0,0,2025-08-14
100011,200005,0,47,700300,647800,413600,3000,0,0,2025-08-14
100012,200006,0,60,714000,660400,414000,5000,0,0,2025-08-14
100013,200001,0,43,511700,473300,292400,4000,0,0,2025-08-14
100014,200002,0,102,601800,556700,346800,2000,0,0,2025-08-14
100015,200003,0,98,578200,534800,333200,4500,0,0,2025-08-14
100016,200004,0,49,436100,403400,259700,3500,0,0,2025-08-14
100017,200005,0,44,435600,402900,264000,2000,0,0,2025-08-14
100018,200006,0,58,400200,370200,243600,2000,0,0,2025-08-14
100019,200001,0,71,489900,453200,298200,5000,0,0,2025-08-14
100020,200002,0,73,357700,330900,211700,2500,0,0,2025-08-14
100021,200003,0,42,373800,345800,226800,4000,0,0,2025-08-14
100022,200004,0,45,310500,287200,180000,4500,0,0,2025-08-14
100023,200005,0,40,316000,292300,188000,3000,0,0,2025-08-14
100024,200006,0,43,339700,314200,197800,2500,0,0,2025-08-14
100025,200001,0,29,374100,346000,217500,3000,0,0,2025-08-14
100026,200002,0,36,356400,329700,208800,3500,0,0,2025-08-14
100027,200003,0,24,261600,242000,156000,3500,0,0,2025-08-14
100028,200004,0,58,342200,316500,203000,2000,0,0,2025-08-14
100029,200005,0,48,283200,262000,163200,2000,0,0,2025-08-14
100030,200006,0,45,310500,287200,175500,4500,0,0,2025-08-14
100031,200001,0,37,255300,236200,151700,3500,0,0,2025-08-14
100032,200002,0,32,284800,263400,172800,4500,0,0,2025-08-14
100033,200003,0,43,253700,234700,146200,2000,0,0,2025-08-14
100034,200004,0,37,218300,201900,129500,4500,0,0,2025-08-14
100035,200005,0,48,283200,262000,168000,2500,0,0,2025-08-14
100036,200006,0,39,269100,248900,159900,3000,0,0,2025-08-14
100037,200001,0,46,225400,208500,133400,4500,0,0,2025-08-14
100038,200002,0,31,244900,226500,145700,3500,0,0,2025-08-14
100039,200003,0,41,241900,223800,139400,4500,0,0,2025-08-14
100040,200004,0,31,213900,197900,127100,2500,0,0,2025-08-14
100041,200005,0,10,199000,184100,114000,4000,0,0,2025-08-14
100042,200006,0,18,178200,164800,102600,4000,0,0,2025-08-14
100043,200001,0,15,238500,220600,136500,3500,0,0,2025-08-14
100044,200002,0,13,232700,215200,139100,4000,0,0,2025-08-14
100045,200003,0,19,169100,156400,96900,3000,0,0,2025-08-14
100046,200004,0,28,193200,178700,112000,4500,0,0,2025-08-14
100047,200005,0,29,229100,211900,139200,2500,0,0,2025-08-14
100048,200006,0,33,194700,180100,118800,2000,0,0,2025-08-14
100049,200001,0,25,172500,159600,105000,3500,0,0,2025-08-14
100050,200002,0,31,182900,169200,108500,5000,0,0,2025-08-14
100001,200002,0,478,4254200,3935100,2533400,5000,0,0,2025-08-15
100002,200003,0,198,2296800,2124500,1326600,4000,0,0,2025-08-15
100003,200004,0,155,1937500,1792200,1162500,2000,0,0,2025-08-15
100004,200005,0,185,1480000,1369000,851000,4500,0,0,2025-08-15
100005,200006,0,176,1249600,1155900,756800,2000,0,0,2025-08-15
100006,200001,0,68,972400,899500,584800,5000,0,0,2025-08-15
100007,200002,0,58,881600,815500,510400,5000,0,0,2025-08-15
100008,200003,0,105,651000,602200,378000,3500,0,0,2025-08-15
100009,200004,0,57,763800,706500,450300,3500,0,0,2025-08-15
100010,200005,0,63,567000,524500,327600,4500,0,0,2025-08-15
100011,200006,0,34,506600,468600,309400,3000,0,0,2025-08-15
100012,200001,0,44,523600,484300,303600,5000,0,0,2025-08-15
100013,200002,0,46,547400,506300,317400,2000,0,0,2025-08-15
100014,200003,0,80,472000,436600,280000,3000,0,0,2025-08-15
100015,200004,0,70,413000,382000,238000,3000,0,0,2025-08-15
100016,200005,0,44,391600,362200,224400,4500,0,0,2025-08-15
100017,200006,0,40,396000,366300,228000,3000,0,0,2025-08-15
100018,200001,0,61,420900,389300,244000,2500,0,0,2025-08-15
100019,200002,0,58,400200,370200,237800,5000,0,0,2025-08-15
100020,200003,0,66,323400,299100,184800,5000,0,0,2025-08-15
100021,200004,0,36,320400,296400,194400,2000,0,0,2025-08-15
100022,200005,0,47,324300,300000,188000,3000,0,0,2025-08-15
100023,200006,0,36,284400,263100,169200,3000,0,0,2025-08-15
100024,200001,0,44,347600,321500,202400,3000,0,0,2025-08-15
100025,200002,0,21,270900,250600,159600,3500,0,0,2025-08-15
100026,200003,0,30,297000,274700,171000,2000,0,0,2025-08-15
100027,200004,0,22,239800,221800,145200,5000,0,0,2025-08-15
100028,200005,0,38,224200,207400,133000,4500,0,0,2025-08-15
100029,200006,0,50,295000,272900,175000,5000,0,0,2025-08-15
100030,200001,0,41,282900,261700,164000,3500,0,0,2025-08-15
100031,200002,0,36,248400,229800,144000,4500,0,0,2025-08-15
100032,200003,0,22,195800,181100,112200,3500,0,0,2025-08-15
100033,200004,0,39,230100,212800,132600,2000,0,0,2025-08-15
100034,200005,0,39,230100,212800,140400,3000,0,0,2025-08-15
100035,200006,0,33,194700,180100,112200,3500,0,0,2025-08-15
100036,200001,0,30,207000,191500,123000,4500,0,0,2025-08-15
100037,200002,0,49,240100,222100,147000,4500,0,0,2025-08-15
100038,200003,0,28,221200,204600,128800,5000,0,0,2025-08-15
100039,200004,0,34,200600,185600,122400,4000,0,0,2025-08-15
100040,200005,0,24,165600,153200,96000,2500,0,0,2025-08-15
100041,200006,0,9,179100,165700,108900,4000,0,0,2025-08-15
100042,200001,0,16,158400,146500,94400,2500,0,0,2025-08-15
100043,200002,0,13,206700,191200,122200,2000,0,0,2025-08-15
100044,200003,0,10,179000,165600,102000,3000,0,0,2025-08-15
